Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive,Cannabis,Cannabis_User
-0.01928,-2.18109,-1.23177,-0.01729,0.52135,0.40148,1.86203,CL6,Y
0.88309,0.7583,0.47617,0.43852,-1.05308,-0.21575,-0.71126,CL4,Y
-0.58331,1.81175,0.47617,0.76096,-0.46725,-0.52593,-0.21712,CL2,N
0.88309,-1.78169,-1.92173,0.28783,1.98437,-1.18084,0.88113,CL6,Y
-0.71727,0.12331,0.16767,-0.45321,-0.34799,-1.54858,-1.37983,CL0,N
-1.82919,0.41594,-2.21069,0.59042,1.02119,-1.54858,-1.37983,CL1,N
0.29338,0.7583,1.2861,-0.01729,-1.55078,-0.84637,-0.21712,CL1,N
-0.58331,0.41594,1.11406,1.2861,0.41667,0.40148,0.19268,CL2,N
-0.01928,-0.52745,0.63779,0.28783,-1.1943,-0.52593,-0.21712,CL5,Y
0.88309,-0.52745,0.00332,0.94156,0.91093,0.07987,-1.37983,CL3,Y
1.06238,2.33337,2.57309,1.11406,-0.92104,0.40148,-0.21712,CL6,Y
1.88511,-0.89891,2.8595,0.94156,-0.05188,1.2247,1.86203,CL0,N
-0.31776,0.41594,1.2861,-2.07848,-0.14882,0.40148,-0.21712,CL6,Y
-1.42424,-0.14277,-0.69509,-1.47955,0.41667,-0.52593,0.52975,CL0,N
-0.58331,1.13407,0.32197,-0.15487,-0.92104,-2.07848,-1.37983,CL0,N
0.88309,1.81175,0.96248,2.23427,-0.67825,0.40148,-0.21712,CL1,N
-1.27553,-0.89891,-0.80615,0.59042,0.52135,-1.18084,0.19268,CL0,N
0.14143,-0.65253,-0.30033,-1.47955,1.02119,1.2247,0.88113,CL6,Y
1.65653,0.25953,-0.15487,0.13136,0.04257,1.92173,0.52975,CL5,Y
1.43533,-0.00665,0.80523,0.59042,-0.34799,1.2247,0.19268,CL6,Y
1.24033,-0.27607,0.96248,0.76096,-0.14882,0.07987,-0.21712,CL6,Y
-1.11902,-0.27607,0.47617,-0.76096,-0.05188,-0.84637,-1.37983,CL0,N
1.65653,-1.38502,0.80523,0.94156,-0.46725,0.40148,1.29221,CL6,Y
0.7233,1.81175,1.11406,0.94156,-0.05188,0.7654,1.29221,CL1,N
-0.45174,-0.00665,-1.09207,0.94156,0.52135,0.07987,-0.21712,CL2,N
-0.84732,-0.40581,0.32197,1.81866,-0.67825,-1.18084,-0.71126,CL0,N
0.7233,-0.40581,-0.69509,2.03972,-0.05188,-0.21575,-0.21712,CL5,Y
0.44585,-0.00665,1.45421,-0.60633,-1.1943,0.40148,1.29221,CL6,Y
-2.8595,-1.38502,-2.11437,0.94156,0.62967,-1.18084,-0.71126,CL5,Y
0.14143,-1.0145,-1.23177,-1.47955,1.8399,1.2247,0.88113,CL5,Y
0.88309,-1.38502,-0.15487,-0.45321,0.62967,1.92173,0.19268,CL6,Y
-0.01928,0.93949,0.00332,-0.45321,0.22393,-0.21575,-0.71126,CL4,Y
-1.68062,0.7583,0.96248,0.76096,-0.67825,-0.52593,-0.21712,CL1,N
-0.58331,1.46191,0.80523,0.94156,-1.05308,0.07987,0.19268,CL0,N
-0.01928,1.63088,0.63779,-2.21844,0.13606,0.40148,0.19268,CL0,N
-0.17779,0.25953,0.47617,-0.15487,0.41667,-1.18084,-0.21712,CL5,Y
0.44585,-0.52745,-1.23177,-3.15735,0.52135,1.2247,1.86203,CL6,Y
-0.31776,-0.65253,-0.80615,-0.45321,0.04257,-0.21575,-0.21712,CL0,N
-0.58331,0.93949,0.80523,1.45039,-0.24649,-0.84637,0.19268,CL0,N
-0.17779,0.58489,0.16767,1.11406,-0.92104,0.07987,-0.71126,CL6,Y
-0.84732,0.7583,0.16767,0.59042,-0.58016,-0.21575,-0.21712,CL0,N
-1.11902,1.81175,0.63779,-0.60633,0.04257,0.07987,-0.21712,CL0,N
0.29338,0.41594,-0.15487,-0.91699,-1.32828,0.07987,0.52975,CL6,Y
1.24033,-1.13788,-0.43999,0.94156,0.62967,-0.21575,-0.71126,CL1,N
-1.11902,0.93949,-0.43999,-1.47955,-2.75696,0.07987,-0.21712,CL2,N
-0.58331,-1.13788,1.11406,-1.07533,0.04257,1.2247,1.29221,CL2,N
-0.71727,-0.65253,-1.50796,-0.60633,-0.46725,-1.54858,-2.55524,CL2,N
1.88511,-0.00665,1.58487,1.2861,0.13606,0.7654,1.29221,CL5,Y
0.44585,-1.92173,0.00332,-0.91699,0.22393,1.2247,0.19268,CL6,Y
-0.17779,-0.00665,0.00332,-0.30172,0.13606,1.2247,0.52975,CL6,Y
-0.17779,0.58489,-1.09207,-0.60633,-0.34799,-0.52593,-0.71126,CL1,N
-0.45174,-2.30408,-1.37639,-0.15487,1.37297,-0.21575,-0.21712,CL5,Y
-1.82919,0.93949,1.11406,0.76096,-0.79151,-1.54858,-0.71126,CL1,N
-1.42424,0.12331,0.00332,0.59042,-0.24649,-0.84637,-1.37983,CL1,N
-0.97631,1.13407,-1.23177,0.43852,-0.34799,-2.07848,-0.71126,CL3,Y
0.7233,1.13407,0.00332,-1.21213,-1.1943,0.07987,-0.21712,CL2,N
1.65653,0.58489,0.63779,0.59042,-0.67825,1.2247,-0.21712,CL6,Y
0.7233,-2.57309,-0.80615,-0.76096,0.82562,-0.21575,0.88113,CL3,Y
-0.71727,-0.27607,-0.69509,-0.91699,1.37297,-0.84637,-1.37983,CL3,Y
0.88309,-0.65253,-1.09207,0.13136,1.23461,0.40148,-0.71126,CL6,Y
-0.97631,-1.0145,-0.94779,-0.91699,1.8399,1.92173,2.90161,CL4,Y
-0.31776,-0.14277,1.11406,-0.01729,0.04257,-0.52593,-0.21712,CL1,N
0.7233,-0.65253,1.2861,0.28783,0.04257,0.7654,0.19268,CL6,Y
0.7233,1.30612,0.47617,0.43852,-0.34799,0.40148,0.88113,CL5,Y
-0.58331,0.25953,-0.57545,-0.91699,-0.34799,-1.54858,-0.71126,CL2,N
-0.01928,0.41594,0.80523,-0.01729,-0.92104,-1.54858,-1.37983,CL1,N
0.29338,0.58489,2.32338,-1.47955,-2.52197,1.2247,0.88113,CL1,N
-0.01928,1.13407,0.00332,1.61108,-1.05308,-1.54858,-0.71126,CL0,N
0.29338,-0.52745,-1.92173,0.13136,0.62967,1.2247,-0.71126,CL5,Y
-0.71727,0.93949,-0.94779,1.2861,1.02119,-1.54858,-1.37983,CL0,N
-1.82919,-0.89891,-1.6334,0.43852,0.52135,-0.84637,-0.71126,CL2,N
0.14143,0.41594,0.96248,-0.15487,-0.24649,-2.07848,-1.37983,CL0,N
-0.31776,1.30612,0.63779,1.2861,-1.05308,0.40148,-0.71126,CL4,Y
0.29338,-0.14277,-0.43999,-0.76096,1.13281,-0.21575,1.86203,CL6,Y
-1.68062,-0.89891,-0.69509,-0.30172,1.02119,1.92173,1.86203,CL2,N
-0.17779,0.25953,-1.50796,0.76096,1.72012,-1.18084,-0.21712,CL0,N
1.24033,0.41594,-0.69509,0.94156,0.73545,0.7654,0.52975,CL2,N
0.88309,-1.38502,1.11406,-1.34289,-1.05308,1.2247,-0.71126,CL6,Y
-0.84732,0.25953,0.63779,-1.07533,-0.79151,-0.21575,-0.71126,CL2,N
-0.01928,1.13407,-0.80615,-0.91699,0.31287,1.92173,1.86203,CL4,Y
-0.71727,0.93949,0.47617,0.13136,-0.58016,-0.52593,-0.21712,CL0,N
-1.55521,-0.40581,-1.50796,0.76096,0.62967,-0.21575,0.19268,CL0,N
0.58331,-0.14277,0.63779,-0.60633,0.13606,0.7654,1.86203,CL6,Y
-0.17779,0.25953,-0.15487,-0.15487,0.91093,0.07987,0.88113,CL6,Y
-0.01928,2.04506,1.58487,-1.21213,-0.24649,0.7654,-0.21712,CL6,Y
-0.17779,0.93949,-1.37639,-1.34289,-0.24649,-0.84637,0.52975,CL1,N
0.29338,1.81175,0.16767,2.03972,0.04257,-1.18084,0.52975,CL2,N
0.88309,-0.40581,-0.57545,-1.6209,1.49158,0.7654,-0.21712,CL2,N
1.06238,-0.27607,0.63779,1.11406,0.31287,0.7654,-0.71126,CL6,Y
1.24033,0.12331,0.63779,0.76096,-0.58016,0.07987,0.19268,CL6,Y
-1.97495,0.58489,-0.80615,1.11406,-0.79151,-1.54858,-1.37983,CL1,N
0.58331,0.41594,-0.43999,1.11406,1.23461,0.40148,0.19268,CL4,Y
0.14143,-1.5184,-0.57545,0.59042,1.13281,-0.21575,-1.37983,CL3,Y
0.88309,-0.65253,0.96248,0.13136,-0.92104,1.92173,0.19268,CL6,Y
-0.45174,-0.00665,-1.09207,-1.21213,0.13606,0.7654,-0.21712,CL3,Y
1.65653,2.63199,1.58487,0.76096,-1.43907,-1.18084,-0.71126,CL2,N
-0.58331,2.33337,1.74091,-0.45321,0.04257,1.92173,0.88113,CL0,N
1.24033,-0.89891,0.32197,-0.45321,-0.14882,1.2247,0.52975,CL6,Y
0.58331,-0.00665,0.47617,0.76096,-0.05188,1.2247,1.86203,CL6,Y
0.14143,-0.00665,-0.43999,-0.30172,0.41667,0.40148,0.88113,CL5,Y
0.7233,-0.89891,0.16767,-0.01729,-0.05188,-0.84637,-0.71126,CL0,N
-0.17779,-0.14277,0.47617,-0.60633,-0.34799,-0.84637,-0.71126,CL0,N
-1.42424,0.41594,-0.15487,0.59042,-2.05048,-0.84637,-0.21712,CL0,N
-0.31776,-1.25773,-0.69509,-0.60633,-0.92104,0.40148,0.52975,CL5,Y
-0.45174,0.12331,-0.69509,-0.01729,0.22393,0.07987,1.29221,CL3,Y
0.58331,-0.78155,1.11406,-0.60633,-1.43907,0.40148,0.88113,CL6,Y
-2.39883,-0.65253,-1.09207,-0.91699,-1.55078,-2.07848,-1.37983,CL0,N
0.7233,0.58489,0.32197,-0.15487,-0.58016,-0.52593,-1.37983,CL6,Y
0.58331,0.93949,1.74091,0.43852,-1.69163,0.07987,1.29221,CL4,Y
-1.11902,1.63088,-0.30033,0.59042,-0.92104,-0.52593,-0.21712,CL0,N
0.7233,0.58489,0.96248,0.94156,-0.46725,-1.18084,-0.71126,CL2,N
2.90161,-0.78155,-1.7625,0.13136,0.82562,1.2247,1.86203,CL5,Y
0.44585,-1.0145,-0.43999,0.43852,0.82562,0.40148,-0.71126,CL6,Y
-0.31776,0.41594,-0.15487,-0.60633,0.22393,-0.52593,-0.21712,CL2,N
1.43533,-0.14277,1.45421,-0.60633,-0.24649,1.2247,0.88113,CL0,N
-1.11902,0.58489,0.47617,1.61108,-2.05048,-0.52593,-0.71126,CL0,N
-0.01928,-0.14277,1.11406,0.43852,-0.67825,0.7654,0.88113,CL6,Y
-0.17779,2.04506,1.2861,0.59042,0.52135,1.2247,0.88113,CL5,Y
0.29338,-0.14277,0.80523,-0.01729,0.04257,-0.52593,-0.21712,CL1,N
0.29338,0.12331,-0.30033,-0.01729,0.82562,0.07987,0.19268,CL3,Y
-1.68062,-0.65253,-0.30033,0.59042,0.22393,0.07987,-0.21712,CL4,Y
-0.84732,-1.0145,0.80523,-1.6209,-0.46725,0.40148,-1.37983,CL3,Y
0.29338,0.7583,0.63779,0.13136,0.04257,-0.21575,0.19268,CL2,N
0.44585,1.13407,1.11406,0.76096,-1.05308,0.40148,-0.71126,CL6,Y
0.88309,-0.52745,-0.57545,0.43852,0.82562,1.2247,0.52975,CL5,Y
-0.01928,-2.90161,-0.57545,-1.47955,1.8399,1.2247,1.86203,CL6,Y
-0.58331,0.12331,0.63779,0.59042,0.31287,0.07987,0.52975,CL0,N
-0.71727,0.41594,-0.30033,-1.6209,0.31287,-1.18084,-0.21712,CL0,N
1.43533,0.58489,2.32338,0.59042,-0.34799,0.07987,-0.21712,CL4,Y
-0.31776,0.7583,-0.69509,-0.76096,1.02119,-0.84637,-0.71126,CL2,N
-1.11902,-1.13788,-0.94779,0.43852,0.13606,0.7654,-0.71126,CL5,Y
1.24033,-1.13788,-0.57545,0.76096,0.04257,0.7654,-0.71126,CL6,Y
0.58331,1.30612,0.63779,0.76096,-0.05188,0.07987,-0.21712,CL5,Y
0.58331,0.7583,0.80523,0.13136,-0.46725,-0.84637,-2.55524,CL0,N
1.24033,-1.38502,-2.21069,0.43852,1.60383,0.40148,0.52975,CL6,Y
0.14143,-0.27607,0.47617,1.45039,-0.92104,1.2247,-0.21712,CL5,Y
-0.31776,-0.78155,0.32197,0.28783,-0.67825,0.40148,0.19268,CL6,Y
-0.01928,0.25953,-1.7625,-0.30172,-0.24649,-1.54858,-0.21712,CL5,Y
-1.68062,0.58489,0.00332,0.43852,-1.43907,-0.52593,-0.71126,CL0,N
0.14143,0.41594,0.16767,1.2861,0.62967,-1.18084,-0.71126,CL0,N
0.14143,-0.89891,-0.30033,-0.15487,-2.05048,0.40148,0.88113,CL6,Y
-1.55521,0.12331,-0.30033,-0.01729,-0.92104,-1.54858,-1.37983,CL0,N
1.06238,-0.78155,-0.57545,1.11406,1.49158,0.07987,1.86203,CL0,N
-0.97631,-0.65253,-2.11437,1.11406,2.28554,-0.84637,-1.37983,CL0,N
-0.58331,-0.14277,-0.30033,-1.07533,0.73545,-1.18084,-1.37983,CL1,N
0.44585,-1.0145,0.47617,0.59042,0.62967,-1.18084,0.19268,CL2,N
0.7233,1.13407,1.11406,-0.91699,-1.86962,0.07987,-0.71126,CL5,Y
0.7233,-0.14277,0.47617,1.61108,-0.24649,0.7654,-0.71126,CL4,Y
0.7233,1.13407,0.32197,0.13136,0.52135,-0.52593,-0.21712,CL3,Y
1.06238,-0.27607,-0.94779,-0.60633,-0.05188,0.07987,0.19268,CL1,N
-0.71727,-0.52745,0.47617,-1.47955,0.73545,0.7654,1.86203,CL6,Y
0.58331,0.7583,0.00332,0.76096,-2.21844,-0.52593,0.52975,CL1,N
0.58331,-0.14277,0.47617,0.28783,-0.46725,-2.07848,-0.21712,CL0,N
-0.01928,-0.65253,0.16767,-1.07533,1.23461,1.2247,-0.21712,CL5,Y
-0.97631,-0.27607,-0.80615,-0.76096,0.52135,0.40148,0.52975,CL3,Y
-1.82919,-0.89891,0.16767,2.75696,-2.42317,-0.84637,-2.55524,CL0,N
1.24033,0.25953,0.80523,-0.01729,1.02119,0.07987,-1.37983,CL2,N
-1.97495,-1.38502,-1.6334,-1.07533,0.31287,-2.07848,-1.37983,CL0,N
0.44585,-0.14277,0.63779,1.45039,0.41667,-0.52593,0.88113,CL2,N
-0.58331,-0.00665,0.80523,-0.60633,-0.92104,-0.84637,-1.37983,CL0,N
-0.01928,-0.00665,0.47617,-0.60633,-0.34799,1.2247,0.52975,CL6,Y
0.29338,-1.0145,1.74091,0.76096,-1.05308,1.2247,0.19268,CL5,Y
-0.45174,-0.00665,1.2861,-0.60633,-0.92104,1.2247,0.88113,CL3,Y
-1.55521,0.93949,-0.43999,-0.01729,0.13606,-1.54858,-1.37983,CL2,N
0.88309,-1.38502,-0.43999,-0.45321,-1.43907,0.40148,0.88113,CL6,Y
-0.97631,0.93949,0.32197,1.61108,0.13606,-1.18084,-0.71126,CL3,Y
0.58331,-0.52745,-0.15487,1.81866,-0.46725,-0.84637,-0.71126,CL6,Y
-0.58331,-0.40581,-0.80615,0.43852,0.82562,0.40148,0.19268,CL2,N
-0.97631,2.33337,0.96248,2.23427,-1.86962,-0.84637,-1.37983,CL0,N
1.43533,-0.65253,0.63779,0.43852,1.23461,-0.52593,1.86203,CL6,Y
1.06238,-1.0145,0.16767,2.03972,1.13281,1.92173,1.29221,CL6,Y
1.88511,1.63088,2.57309,0.13136,-2.21844,0.7654,0.19268,CL6,Y
0.29338,0.25953,0.96248,1.2861,-1.43907,0.7654,-0.71126,CL0,N
-0.58331,-0.14277,-0.15487,0.94156,-0.46725,1.2247,1.29221,CL2,N
1.24033,-1.5184,-0.69509,-1.21213,0.91093,1.92173,1.29221,CL4,Y
0.58331,0.7583,0.80523,0.13136,-0.14882,-0.21575,-0.21712,CL2,N
0.58331,-1.25773,-0.43999,0.28783,0.41667,0.07987,1.29221,CL3,Y
-1.11902,0.12331,-0.15487,0.94156,-1.32828,-0.52593,-0.71126,CL3,Y
0.29338,-0.78155,0.63779,0.59042,-1.05308,0.40148,1.86203,CL4,Y
-1.11902,0.41594,0.47617,-0.01729,-1.86962,-0.52593,-0.71126,CL0,N
0.88309,0.41594,-0.15487,-1.47955,-1.69163,0.07987,-0.21712,CL6,Y
0.88309,-1.0145,0.80523,-1.21213,0.73545,1.2247,0.19268,CL5,Y
-0.17779,-0.27607,-0.30033,-1.92595,-0.92104,-1.54858,0.52975,CL0,N
-1.11902,-0.14277,0.47617,-0.76096,-0.46725,0.7654,-0.21712,CL3,Y
1.06238,-1.78169,-0.30033,1.45039,1.60383,0.07987,1.86203,CL5,Y
2.90161,-0.78155,-0.69509,3.46436,1.37297,1.92173,0.88113,CL6,Y
-1.11902,0.25953,-1.37639,0.59042,0.41667,-2.07848,-1.37983,CL0,N
1.06238,-1.38502,-1.6334,-0.76096,1.49158,-1.18084,-0.71126,CL5,Y
0.29338,0.7583,-1.09207,-0.15487,0.13606,-1.54858,-1.37983,CL2,N
1.06238,-2.42317,-0.30033,-1.07533,-0.67825,0.7654,1.29221,CL5,Y
0.14143,-0.78155,-0.80615,0.59042,0.31287,-0.84637,-0.71126,CL0,N
-1.11902,-0.00665,0.00332,-1.6209,0.41667,0.40148,0.19268,CL0,N
-1.11902,-0.40581,0.32197,0.43852,0.73545,-0.21575,-0.71126,CL0,N
0.58331,-0.78155,-1.09207,0.59042,0.41667,-0.21575,0.19268,CL4,Y
1.06238,-0.78155,0.47617,-0.30172,0.31287,0.7654,0.52975,CL0,N
-0.17779,0.58489,0.00332,-1.07533,0.73545,-0.52593,1.29221,CL6,Y
-0.84732,-2.30408,-2.11437,-1.07533,3.27393,-1.18084,0.52975,CL3,Y
-2.39883,0.12331,-1.50796,-0.91699,0.62967,-2.07848,-1.37983,CL0,N
-2.09015,-1.38502,-2.11437,-1.34289,0.22393,0.7654,1.86203,CL0,N
-0.58331,-0.14277,0.47617,0.59042,-0.67825,0.40148,-0.21712,CL6,Y
-0.17779,1.81175,0.63779,-0.76096,-1.43907,0.40148,0.52975,CL1,N
0.7233,0.7583,1.11406,-0.30172,0.13606,1.2247,-0.21712,CL4,Y
0.14143,-2.42317,-1.7625,-0.76096,1.49158,-2.07848,-0.71126,CL2,N
1.43533,0.58489,1.2861,0.94156,-0.92104,-1.18084,-0.71126,CL1,N
-1.27553,-0.89891,-1.6334,-0.01729,0.62967,1.2247,1.86203,CL3,Y
-0.71727,0.58489,0.16767,0.94156,-0.14882,-0.52593,-0.71126,CL0,N
-0.01928,2.04506,1.74091,0.13136,-1.32828,-0.84637,-1.37983,CL1,N
-0.17779,-1.38502,-1.37639,-1.07533,0.22393,0.40148,1.29221,CL2,N
-0.31776,-0.40581,-0.30033,-0.76096,0.04257,-0.52593,1.29221,CL1,N
-0.45174,0.25953,-0.57545,0.43852,-0.14882,-1.54858,-1.37983,CL3,Y
-0.71727,0.25953,0.63779,-0.91699,-0.24649,-0.21575,1.29221,CL3,Y
-0.45174,0.25953,1.2861,0.76096,-0.92104,0.40148,-0.21712,CL6,Y
0.7233,-0.52745,0.32197,1.61108,1.02119,-0.84637,0.88113,CL0,N
0.7233,-1.5184,0.16767,-0.30172,-1.43907,0.07987,0.19268,CL3,Y
1.43533,-0.89891,0.96248,-0.30172,1.60383,1.2247,0.88113,CL2,N
0.7233,1.63088,3.00537,0.94156,-0.67825,0.40148,0.52975,CL3,Y
1.06238,-0.52745,0.80523,-1.07533,1.02119,1.2247,0.88113,CL3,Y
0.14143,1.63088,0.63779,-0.91699,0.13606,-1.54858,-0.71126,CL2,N
0.58331,-0.27607,0.16767,0.13136,-0.67825,-1.54858,0.19268,CL6,Y
-0.31776,0.41594,0.00332,-0.01729,-0.05188,-1.18084,-1.37983,CL6,Y
-0.45174,-0.14277,-0.69509,-0.45321,0.31287,0.7654,0.19268,CL2,N
1.65653,0.93949,0.00332,0.59042,-0.58016,-0.52593,-1.37983,CL1,N
-0.01928,-0.78155,-1.92173,1.11406,1.13281,1.92173,-0.21712,CL3,Y
0.88309,-0.52745,-0.43999,0.43852,0.82562,1.2247,0.52975,CL6,Y
-0.58331,1.30612,-0.94779,-1.34289,-0.14882,-0.84637,-0.71126,CL2,N
-0.58331,1.63088,1.58487,1.81866,-1.69163,-0.52593,0.52975,CL0,N
1.65653,0.58489,1.2861,-0.60633,-0.79151,0.40148,0.19268,CL4,Y
1.06238,-0.40581,0.00332,1.81866,0.82562,-0.21575,-0.21712,CL0,N
1.06238,0.7583,-0.94779,-1.92595,0.13606,-0.52593,-0.21712,CL6,Y
-0.45174,0.25953,-1.09207,-0.45321,0.13606,-1.54858,-0.21712,CL0,N
1.43533,-0.52745,-1.37639,-0.91699,0.62967,0.7654,1.86203,CL3,Y
-0.31776,0.12331,1.11406,-0.60633,-0.46725,0.7654,0.19268,CL2,N
-0.71727,1.13407,0.63779,1.61108,-2.05048,-1.18084,-1.37983,CL2,N
-0.01928,1.13407,0.80523,-0.91699,0.31287,0.7654,0.52975,CL6,Y
-1.97495,0.93949,0.47617,0.28783,-0.58016,-0.84637,-0.71126,CL0,N
-2.21069,1.46191,-0.15487,-0.60633,-0.79151,-2.07848,-1.37983,CL0,N
-0.45174,0.41594,0.16767,-1.34289,0.31287,0.7654,-0.21712,CL1,N
1.24033,-0.52745,1.2861,-0.45321,0.52135,0.7654,1.86203,CL5,Y
0.88309,-1.78169,-0.57545,0.76096,-0.34799,1.92173,1.86203,CL3,Y
0.29338,0.93949,-0.15487,0.59042,-0.46725,-0.84637,0.19268,CL0,N
0.44585,0.58489,0.96248,-0.01729,-1.05308,1.2247,0.88113,CL1,N
2.44904,0.12331,2.127,1.61108,-0.46725,0.40148,1.29221,CL5,Y
1.65653,-0.52745,1.74091,1.61108,-0.92104,1.2247,-0.21712,CL5,Y
-1.55521,-0.52745,-0.43999,0.76096,-0.58016,-2.07848,-1.37983,CL2,N
-0.01928,-0.14277,0.32197,-1.34289,0.04257,0.07987,0.52975,CL6,Y
-0.84732,0.58489,0.47617,1.11406,0.73545,-0.21575,0.52975,CL0,N
-1.55521,1.13407,-1.50796,-1.07533,-2.05048,-0.52593,-0.71126,CL1,N
0.88309,1.81175,1.11406,-0.30172,-0.46725,-0.21575,-0.71126,CL6,Y
-0.01928,-0.89891,0.96248,-0.01729,-1.69163,0.07987,0.88113,CL6,Y
0.88309,-1.64101,-1.6334,-1.21213,0.73545,-0.52593,-1.37983,CL3,Y
-1.11902,-0.78155,-0.57545,-0.91699,-0.34799,-0.52593,1.29221,CL6,Y
-2.09015,-0.27607,-1.37639,0.59042,0.41667,-2.07848,-1.37983,CL0,N
0.14143,-0.27607,-0.69509,-0.76096,0.82562,0.07987,-0.71126,CL6,Y
0.44585,-1.64101,0.80523,1.45039,1.23461,0.7654,1.86203,CL1,N
-0.31776,1.13407,-0.57545,-0.60633,1.13281,-0.21575,-0.71126,CL6,Y
-1.42424,-1.13788,-1.37639,0.13136,0.52135,-1.18084,-1.37983,CL1,N
0.29338,-0.78155,-1.09207,-0.60633,1.60383,0.40148,1.86203,CL4,Y
-0.58331,0.7583,-0.30033,0.94156,-0.14882,-0.21575,-1.37983,CL0,N
1.43533,1.13407,-1.09207,0.28783,0.82562,1.92173,0.88113,CL6,Y
-0.01928,-0.40581,-0.30033,-0.60633,-0.05188,-1.18084,-1.37983,CL6,Y
-0.71727,1.13407,0.96248,2.03972,-0.67825,-0.52593,0.52975,CL0,N
0.14143,1.13407,-0.80615,-0.15487,0.82562,-0.52593,-0.21712,CL0,N
-0.01928,1.63088,0.96248,0.13136,-2.21844,-0.21575,-2.55524,CL5,Y
-1.42424,-0.78155,-1.37639,-0.45321,0.91093,-2.07848,0.19268,CL5,Y
-1.11902,-0.52745,0.16767,0.28783,0.62967,-0.52593,0.52975,CL0,N
0.44585,-1.5184,0.16767,-2.35413,-1.05308,1.92173,0.88113,CL6,Y
-0.17779,-1.25773,-0.43999,-1.772,-0.46725,1.92173,1.86203,CL2,N
0.14143,0.12331,0.00332,0.59042,0.62967,0.07987,-0.21712,CL6,Y
0.58331,-1.5184,1.74091,0.76096,-0.24649,0.7654,0.88113,CL3,Y
-0.01928,-1.13788,-0.80615,-0.30172,1.60383,0.40148,0.19268,CL6,Y
1.65653,0.7583,2.127,0.76096,-2.3436,0.40148,0.88113,CL1,N
-0.17779,1.46191,0.47617,0.13136,-0.67825,-1.18084,-0.71126,CL3,Y
-0.45174,1.13407,1.2861,0.94156,-0.67825,-0.84637,0.19268,CL1,N
-0.17779,0.93949,0.00332,1.61108,0.22393,-0.21575,-1.37983,CL2,N
-0.01928,0.12331,-1.23177,0.76096,0.31287,-0.84637,-0.71126,CL1,N
0.7233,-0.00665,0.63779,-0.15487,1.23461,-0.21575,-0.71126,CL5,Y
-0.31776,-0.40581,0.63779,-0.76096,-1.43907,-0.52593,-1.37983,CL5,Y
1.06238,0.12331,0.32197,2.03972,-1.43907,-0.21575,-0.71126,CL6,Y
-0.31776,-0.52745,0.00332,0.13136,-0.46725,1.2247,1.29221,CL6,Y
0.14143,-0.27607,-0.69509,-1.21213,0.62967,-0.21575,-0.21712,CL6,Y
1.24033,-0.52745,0.63779,-0.91699,1.8399,0.07987,-0.21712,CL3,Y
-0.71727,-0.00665,-0.69509,0.28783,0.91093,-0.52593,-0.71126,CL0,N
0.44585,-0.65253,-1.09207,0.59042,0.31287,0.07987,0.88113,CL3,Y
0.58331,1.30612,0.80523,0.59042,-0.34799,1.92173,-0.21712,CL6,Y
-0.17779,-1.64101,-1.37639,-1.772,1.8399,0.7654,0.88113,CL6,Y
-0.01928,0.93949,1.45421,0.28783,-2.05048,0.07987,0.52975,CL1,N
0.44585,-1.0145,-0.30033,-1.21213,1.98437,0.7654,0.19268,CL6,Y
0.58331,0.41594,1.2861,0.13136,-0.05188,0.07987,0.88113,CL0,N
-2.63199,-0.78155,-0.80615,-0.30172,-0.24649,-1.54858,0.52975,CL0,N
-0.31776,-0.40581,1.11406,0.59042,-2.21844,-0.52593,0.19268,CL6,Y
-0.58331,-0.40581,0.96248,-0.30172,0.04257,-0.21575,0.52975,CL5,Y
1.43533,-0.40581,-0.69509,2.03972,0.73545,1.92173,-0.71126,CL5,Y
0.14143,0.7583,0.00332,0.13136,-0.92104,-0.21575,-0.21712,CL0,N
0.58331,0.12331,1.11406,-0.01729,-1.1943,0.40148,-0.71126,CL4,Y
0.14143,1.46191,0.00332,0.76096,0.73545,-0.52593,-1.37983,CL0,N
-0.45174,-0.00665,-0.30033,0.28783,-1.55078,-0.84637,-0.71126,CL1,N
0.44585,-1.38502,-1.7625,0.43852,0.22393,-0.84637,-1.37983,CL4,Y
-1.55521,-0.14277,1.74091,-3.46436,-2.52197,1.2247,0.52975,CL4,Y
-0.97631,0.58489,1.11406,0.94156,0.91093,-1.18084,-1.37983,CL4,Y
-0.31776,-0.78155,0.16767,0.43852,1.13281,0.7654,0.52975,CL6,Y
-0.17779,-0.00665,-2.11437,0.43852,1.02119,-0.84637,-1.37983,CL3,Y
-3.27393,-0.89891,-1.50796,0.76096,1.49158,-1.54858,-1.37983,CL0,N
0.44585,1.63088,1.45421,-0.60633,-0.92104,0.7654,1.29221,CL0,N
-0.71727,0.93949,0.00332,0.28783,0.04257,-1.18084,-1.37983,CL0,N
0.7233,-1.0145,-0.94779,-0.60633,1.98437,0.7654,0.52975,CL6,Y
-0.17779,0.58489,0.32197,0.13136,-0.58016,-1.54858,-1.37983,CL1,N
0.14143,1.13407,1.2861,0.94156,0.22393,-0.84637,0.19268,CL6,Y
-0.97631,0.93949,0.00332,-0.45321,0.04257,-0.52593,0.52975,CL0,N
0.14143,-0.27607,-0.43999,-1.07533,0.52135,0.07987,-1.37983,CL3,Y
-1.11902,1.81175,0.47617,-0.60633,-1.1943,-1.18084,-0.21712,CL1,N
