Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive,Ketamine,Ketamine_User
1.1845976624274477,-0.952213199873855,-0.0646636620704539,-0.6339670062255911,0.4703492993319036,1.8181852438323585,0.9421964940754258,CL1,N
-0.5831224565728603,-0.14277,0.4761187275562205,0.589970657878893,-0.67825,0.4013730627065894,-0.2169837389918234,CL1,N
-0.4440907298546507,0.5744269531013738,0.3359803371165649,-0.01729,0.6315410165008903,1.2247,1.2655132583164226,CL1,N
-0.2515455592503672,-0.0998194859264274,-1.341540841678239,-0.15487,0.5433681024301715,0.07987,0.6694048692888941,CL1,N
-0.4040177692205925,-0.0444044042935146,-1.0513853982726635,-0.344376099300421,-0.069043393748944,0.2841572447409278,0.52975,CL1,N
-1.248498235036799,-1.354217409775797,-1.024364195766709,-1.2037943544605292,1.9055637497279705,1.92173,1.86203,CL1,N
-0.58331,-0.3103208012376475,0.8289422274264526,0.6647002163956234,-1.5836506603949,0.2613998991732353,0.108185882604663,CL1,N
1.245565095840966,0.4714430062191908,1.1307696357424843,0.6740675844141406,-0.8111390638230843,-0.9390579404107852,-0.616492617393838,CL1,N
-0.6379468970295082,-0.0637011265762931,-1.281811638149789,-1.3939542521540005,0.9153462055233672,-0.3976486085668532,-1.37983,CL1,N
-0.2421691976778217,0.2982287772148608,0.7058180710617725,-0.01729,0.6809311558748555,1.2247,0.560786286664817,CL1,N
-0.0872363747542956,0.0360498659227446,0.675207426829575,0.6767114104390959,-0.7379147819687535,0.0126304682861815,-0.3385531535979235,CL1,N
0.0418705163712865,-0.1934909497373685,-0.6668252966554024,-1.4133093882354375,0.0456748465591979,-0.2954217378027166,-0.6595337694608837,CL1,N
1.6404670811641056,-1.1510330615916575,0.8143670308256317,-1.873241646214451,1.057743913364127,1.4319653892725237,1.1699732867708004,CL1,N
-0.1964768964170332,0.58489,0.6628357749330414,-0.0764957888816773,0.4172512658098213,0.8704378287311059,1.1153069930696329,CL1,N
-0.1155400437649556,-0.1876616580889916,0.4312824844988595,-0.6825839162834987,-0.5552314287419902,0.0294180840774494,0.2502059701644479,CL1,N
-1.02887252453575,-1.5856272147804518,-1.191717671241575,-1.6622732765764756,2.3550463467201,1.92173,1.86203,CL1,N
-0.1664810181071703,0.9021907221866156,1.0469500182630156,-0.12497332128558,0.0741544480871932,0.0576355991902821,0.7315270892503095,CL1,N
-0.4893818317300973,-0.1428906937172556,-1.0231547164612635,-0.374034320342794,-0.1450588636901551,0.3161287553309847,0.52975,CL1,N
-0.4830444242602604,-0.3590503293396077,0.848618850917397,-0.3833574359568072,-0.0855675676909367,-0.163198700423414,0.4698302836469798,CL1,N
0.0918699377105453,-0.2349626868073902,-0.5529071327727381,-1.2435739374230463,0.2845620077883461,-0.1069477819361063,-1.0212712293910031,CL1,N
0.8237802293263152,0.2192877125921579,0.7855214074445794,0.0795200662544616,-0.5668654880497281,-0.4016560737094016,-0.4058559456677299,CL1,N
-0.764973689136949,-0.6743408704843233,-1.1532661671960378,-0.3437757930248568,0.0494270315919725,0.2835101156221902,0.6586398292113891,CL1,N
-0.0551217971817871,0.3581241149784599,-1.1667685101156586,-0.2231584164099387,0.2416434514579884,0.1534847938647194,0.52975,CL1,N
-0.7475255522900767,-0.5761228194155819,-1.078111051336657,-0.3838025300252097,-0.0959325176996489,0.3266588683428562,0.6114969893401548,CL1,N
0.01620519063285,0.1239635876233969,1.11406,-0.0476680258059082,0.6031031117327857,1.042930859107866,0.0253764881620781,CL1,N
1.2634052816440728,-0.00665,1.1453725601952378,-1.1883057906911698,-0.5398198598650851,1.0257828159079354,-0.6254018923794338,CL1,N
-0.1080808255476652,0.2438154424068329,1.061874594286896,-0.2054269786843207,0.1038736061477892,0.1889823224152311,0.7601581840647148,CL1,N
1.0448061779912017,-1.7580729871470042,0.80523,-0.4760313541822987,0.6256964754628904,0.7822485950876515,1.2642405251240347,CL2,N
-0.958406088667824,1.352718660404833,0.4836583872217887,0.9435287466178404,-0.2292034961874665,1.4006561233161128,0.6184512935036021,CL2,N
-0.45174,0.0088275576105725,-0.7400197494635663,-1.2292411253861089,-0.7478458540430895,-0.21575,-0.4521452246644823,CL2,N
0.7719170299655961,-0.5784895097044496,-0.0132572303462619,-2.062495898952428,0.8591349315952752,-0.15106851642567,0.2280026312207757,CL2,N
0.8338125057879455,0.2822123258908988,0.555092691805266,0.6736985290215942,-0.5916420185791226,0.8034768961015413,0.19268,CL2,N
-0.1589347669180086,-0.3000617917228264,0.2549298615077044,0.2750760218659056,-0.9138950756591514,0.2303469820038218,-0.0253801062617263,CL2,N
0.8362301097617963,-0.4710445315824083,-0.5459648362402009,-1.5770912969246398,1.544393295468128,0.7654,-0.1732009097529598,CL2,N
0.982163436752223,-0.8185231759840875,-0.9381243154064304,-0.9346769742417104,0.4977130566928899,0.5643023085343916,2.4364890516976727,CL2,N
0.8072190461593921,-1.4387856776835917,0.80523,-0.7845618538069989,0.5719768976975919,1.010031110482792,0.8861106390187031,CL2,N
0.5130105268811829,0.344985856521369,1.3958302965462193,0.0263508742858712,-0.4992548670521998,1.7527207848514843,1.4303745423811418,CL2,N
0.5635739103003073,-0.8506143377534212,-0.3744041976987937,-1.3221885555151784,1.8516896282204545,0.7654,0.0823441239569436,CL2,N
1.6418447173134014,0.38228317530772,0.83997960508156,1.19027897943078,-1.0586920389042718,1.658751619791185,0.8773747441415742,CL2,N
0.129524367614186,-1.265422888684247,-0.94779,-1.4559095411214604,1.8456624408819853,-0.5137708683862534,0.8893808679824677,CL2,N
-0.58331,1.30612,-0.6924069880257863,-1.0075508351697622,-0.0001192700419024,-0.7431629521805263,-0.71126,CL2,N
0.58331,-0.1167721220438004,0.1329185200501179,-0.3901266015926509,-0.2679519727101492,0.8625180696135128,0.19268,CL2,N
0.6814871562358953,-1.097473376688289,0.80523,-1.120131637777939,0.5914671831012915,1.2247,0.4193604675013903,CL2,N
1.0836916713572358,1.2197439576680014,0.63779,0.9199309589934432,0.5247392105852449,0.500070582156244,0.7986797603490364,CL2,N
1.2208493296076643,-1.4284445435489057,0.656120112112912,-0.1875300910640597,0.5332080849502545,-0.1083408414979479,0.6132185695270598,CL2,N
1.3560805284430395,-0.3782327290255832,-0.2318964956565232,0.6006550501829978,0.0041848072381798,0.358474565315093,0.19268,CL2,N
-0.126924508607593,1.9791366482878512,0.9917786497053304,-0.474616581419011,-1.3152067041665816,0.6656493888338733,0.52975,CL2,N
0.4228482297040451,-0.1164496189332982,-0.4105456551839008,0.462023047525459,-1.1093802831986497,-0.1534248015571013,-0.71126,CL2,N
-1.0474426862091657,-0.197920808044764,0.2450603687052464,0.28783,0.1329674771977738,0.2763534365207554,-0.71126,CL2,N
0.9141414037163512,0.0164864422831104,0.6523439330373582,-1.4815137568201264,1.4506935656865567,-1.071258723605304,-1.37983,CL2,N
0.58331,-0.2863750869790996,0.0793965398521216,-0.2929696343138545,-0.3010063139945826,1.012093034657259,0.19268,CL2,N
1.1211602325604195,-0.1715664993307858,0.975101174425394,-0.5559242653152937,-0.5312342273353797,0.6150432196701583,1.050971353203977,CL2,N
0.5095052667502628,0.0264326859350044,0.6804136144425758,-0.30172,-0.3221521066297095,0.8823196495071373,1.1308284197725906,CL2,N
1.1969503321901218,-0.3320735095278386,-0.3460954528865386,0.13136,0.204053836244523,-0.0477371950564178,0.338179483247638,CL2,N
0.5269348158006962,0.3276531546624419,-0.43999,1.0086493264212213,1.2216223251754117,0.3227336097054942,0.077355061090978,CL2,N
0.4025826876428685,-0.808657733851246,-1.3101460674225498,-3.11422173783671,0.6631925487544345,1.4225003196188848,1.700328813357771,CL2,N
0.9972829750786888,-0.9013066329173158,-0.9934718272276478,-0.961187818481161,0.596380082390633,0.5336129093053913,2.5241569063099067,CL2,N
0.9590183298931304,-0.5717386714542433,-0.7583762347832682,1.806906166415001,0.045779565668331,0.6365422024653963,-0.1273895688707124,CL2,N
-0.5082126984547113,0.6309977134545643,-0.8669449609266954,-1.4208925631160534,-0.451007157840862,-0.4864257855096908,-0.71126,CL2,N
0.2580204569746152,1.9675696383214376,-0.15487,-0.0228583700518392,-0.0473037354017807,-1.1844176832605675,-1.1417544119664769,CL2,N
0.3037497736781985,-1.1394961474321614,-1.23177,-0.0315574061670758,1.1313048320702723,1.9012298069775273,1.8760484776597943,CL2,N
-0.8981711060511551,-0.248451076894495,-0.6925449645408102,-1.1808088893328712,0.369458980150015,0.0358716252197707,-0.0555665209724523,CL2,N
-0.945710116133974,-1.0145,0.2088507766286083,0.8582601843498229,0.2069396994580358,-0.1456210158270053,0.2726420346904517,CL2,N
1.1003397731637796,-0.1156877196851629,1.3881552109188104,0.7968993910822646,-1.081090536465135,0.112604261019448,0.4537317246739991,CL2,N
0.7477253618502645,-0.78155,0.0747836154832488,-0.4766157913919049,-0.3175450452486566,0.4571084979319621,0.9439673349358952,CL2,N
-0.2309708025793493,-0.6217656073336657,-1.126430294655316,-1.9988017517763776,0.2308250531692671,1.2247,1.86203,CL2,N
0.9633151129442864,0.0020151650029878,1.4271978543413362,0.7091498980061889,-1.05308,0.0323693724370101,0.4755891295154016,CL2,N
0.4174041258428974,-0.7123285924836414,-1.28329794637273,-3.128995543684683,0.6146036613018047,1.3547428127744816,1.755720378355085,CL2,N
0.7976241703289586,-1.35244501211117,-0.4970146171889488,0.5814640817903538,-0.2912075952512465,1.7230101145653276,1.699577070974872,CL2,N
0.0061385797762995,-0.9300583904116896,-0.1274440309603227,-1.952394674490309,0.5023616332103855,0.2944686157762185,0.471310962233997,CL2,N
0.88309,-0.5148925462515583,-0.0564290751889638,-2.0312419230005596,0.9708731561906664,-0.114461396372217,0.150374471011909,CL2,N
0.88309,-0.4155696328222821,-0.5290131150234113,-1.6576133573398542,1.4449922755815674,0.6866786604440798,-0.184240211027859,CL2,N
-0.4440260004996188,-0.1741441420285535,-0.7533422349256725,0.13136,-0.737656159982727,-0.84637,-1.029157420275015,CL2,N
0.88309,-0.4557306700350224,-0.3379246284431936,-1.8086893800939292,1.253283082408453,0.3627391531990936,-0.0489393802996367,CL2,N
-0.8548656524535656,-0.4035238017577226,-0.9742441013659546,-1.0697903657975585,0.5060310268233279,0.4078927737346199,-0.2098987572091468,CL2,N
1.2621775859227702,0.5331750835372704,0.6565497937790187,0.8005209363555392,-0.3676925639763773,1.132467334957216,0.1467664578915321,CL2,N
-0.45174,-0.0355855691468882,-0.7143647133001474,-1.1321345338012774,-0.7748453608923156,-0.21575,-0.3516224097985923,CL2,N
-0.9723719911881898,-1.0145,0.3074122814030268,0.930839847940313,0.0637233261921624,-0.2067248494848645,0.2029706010558714,CL2,N
-0.1564715345254548,1.8819041729911816,0.7861517792838324,-0.6409493185777164,-1.3871570955238175,0.5121972238215576,0.52975,CL2,N
-0.9256515684988088,-0.3820769304849596,-1.2224105534873937,-1.017822946944325,0.362323434159047,0.468051131940138,-0.1421561346750149,CL2,N
0.2199407786090206,-0.373160098269338,-0.3256590977427077,0.0967136890466177,1.0030487716006091,-0.0565646380630517,-0.5838198970440134,CL2,N
1.0317415644568353,-1.089976490962668,-1.119613058644152,-1.021608069152185,0.8212498138777491,0.4636694108029927,2.7239586819010353,CL2,N
-0.7135332145696986,1.0671355495060977,-0.2493464451351462,-0.3519172386136479,0.1275222714969296,-0.6321099666074154,-0.9327952024551232,CL2,N
1.43533,0.1329304027610402,0.8391909681082178,1.12621015483049,-1.3188177950233138,0.3578887417692197,-0.2520181487324947,CL2,N
0.5067773727263052,-0.2018535063612431,0.1319963864253164,0.4818979174415702,-0.0422611499060639,1.2247,1.6094646316971977,CL2,N
0.2465942102531345,1.4330400011966449,1.4809348327021947,0.3069365536975744,-1.05308,0.4013205014530827,0.3370765107603808,CL2,N
-0.94019549670876,-0.118406455025439,-0.4816052639812875,-1.2679787937002542,0.2439331449963708,-0.2662745887485158,0.0779445674180155,CL2,N
0.7233,-0.6822700217595763,0.0412038364299051,-0.0033875160439894,-0.7889479253656394,0.1540033777561411,0.88113,CL2,N
0.4173314396574344,-0.7433116833623941,-0.1273132244300599,-0.4818501387791279,0.5537788694602704,0.40148,-0.0774226355148425,CL2,N
0.1312729232287058,0.0812446464369044,0.47617,0.2799481902637321,-0.8334361714914417,0.1839684792199688,-0.0844762489215409,CL2,N
-0.5007826751008864,-0.121271085292035,-0.4682752885082166,-1.2872599312865172,0.3460596804654494,-0.3939681254699598,0.0183361474549924,CL2,N
-1.0487510771420585,-0.1895588780170559,0.2436457185689886,0.28783,0.1346302182782127,0.2673580769537469,-0.71126,CL2,N
1.3014616493710962,-0.3075202386835325,-0.192903406098035,0.13136,0.1332554808964815,0.0082088349034539,0.2743890485051511,CL2,N
-0.2475786229288831,-2.649812332969929,-2.0461717767603904,-0.5553780262339746,1.6173984602707825,1.1719554463972837,1.2450028780862084,CL2,N
0.2647377003408765,0.4817257438294862,-0.4084653787586135,0.4056524813575863,-0.0896264930857081,-0.5915367032400047,-1.37983,CL2,N
1.43533,-0.0266539284314451,1.7504535200668907,0.912531448728588,-0.827197796999634,-0.21575,-0.71126,CL2,N
0.3572286083796943,-1.1034280155187377,-1.3923021843747112,-3.0690134151081914,0.8118761125958786,1.6298404774782034,1.530828836668967,CL2,N
-0.1533219660018862,1.8922686795413295,0.808070598473278,-0.6232190619065238,-1.3794875355313108,0.5285544744680288,0.52975,CL2,N
1.255888799013246,-0.0047117583015298,1.1174803033017395,0.944169430035064,-1.195870243969554,0.2467405318424721,0.1422291078723075,CL2,N
1.1025196536597055,1.2144879881294997,1.5148293529718098,2.0400094940627644,-0.8544691469366306,0.2511560874029155,0.1319749305101971,CL2,N
-0.5695482597968046,-0.6052638250057374,-0.7008455219994987,0.13136,-0.684119533780508,-0.84637,-1.34518233798663,CL2,N
0.2892852520836617,0.0370950919940819,0.47617,0.4358984400522988,-0.8774396478455415,0.2932246980900532,0.0547395667961313,CL2,N
-0.2776399072272549,0.0875449427600777,1.11406,-0.4658868248003128,-0.4956114968341236,0.7654,0.2852177843386368,CL2,N
0.58331,-0.4944443153777825,0.0137356763971993,-0.1737772886908455,-0.3415574404970141,1.1955918760618576,0.19268,CL2,N
0.2962908298231831,-1.5032223813154997,-1.506639067775545,-3.0031869529308697,1.0131856948752078,1.9147319807827636,1.2880828523308587,CL2,N
-0.7189040077107842,-1.0145,0.07634926428306,0.8283686708755758,0.1969065738969978,-0.0167835362662517,0.3013358105256299,CL2,N
1.2064971576398322,-1.4604371035628418,0.6696246227860999,-0.2115920578237282,0.541944400025026,-0.029208312550275,0.6747131300136752,CL2,N
0.0991610077502694,1.9322931439012383,1.6250968838068924,0.2095754235172377,-1.05308,0.8579028688455363,0.4439182744987781,CL2,N
1.1265500324872764,0.1747523946015655,0.7519008158091747,-0.5280354196144847,1.171007934493086,-0.32166270306507,-1.37983,CL2,N
0.0765794680002293,0.8483991770892525,0.9247758309676531,-0.3816763797194891,0.6127892242818298,0.019502435269234,0.3577511298589453,CL2,N
-0.97631,-0.8681333549378214,0.32197,0.6772169138975659,0.04257,0.1809890496526135,-0.1728383168149453,CL2,N
1.43533,0.7216577600653444,1.031996841788115,1.7871356053023963,-1.1943,0.1104090291411857,-0.4501446578101752,CL2,N
0.789108059671592,-0.40581,-0.4230937505658331,0.13136,0.1966396859824931,-0.21575,0.0904716235491704,CL2,N
-0.97631,-0.778809846440568,0.32197,0.5158956518871523,0.04257,0.4231079002813401,-0.3959040191411248,CL2,N
0.7233,-0.7724578501908544,0.1560881148571302,-0.4120148518529515,-0.3883733238887834,0.3788158680815432,0.88113,CL2,N
0.8323130860666055,-0.4715519186389549,-0.5525057049789258,1.256959762915801,1.057339205989943,-0.11120321706882,0.7645199312914621,CL2,N
0.44585,0.4279133868642127,0.4818223506980782,0.2401560835441634,-0.0280440909647616,-0.21575,-0.6939783976367505,CL2,N
0.58331,-0.00665,0.5793553892949757,-0.3205497863858251,-0.3353738318162172,0.7654,0.7955575764913767,CL2,N
-1.4245379136787504,-1.453915235022619,-1.4117997662874564,-1.2597439176036085,1.490705122799442,-0.52593,0.6243177865629435,CL2,N
-0.139336642491872,-0.5351623756608246,-0.3491483267165115,1.215360463488717,-0.7288984334743548,0.099700325681786,-0.71126,CL2,N
0.58331,-0.2272421873136478,0.0575419150137749,0.1597175378629408,-0.771775323794789,-1.3070271324224232,0.0288561821702131,CL2,N
0.88309,-0.4138986059624948,-0.5369639553361302,-1.65132736202169,1.4529689423534806,0.7001571872730863,-0.1898698296330946,CL2,N
0.3328513346027447,-1.01223290713293,-0.5142860726706702,-0.5666903938192939,0.3289677077570514,0.40148,0.3364007793352664,CL2,N
0.88309,-0.4575710905127955,-0.3291678037151376,-1.815612592871136,1.244497813167916,0.3478942949964705,-0.0427390817811279,CL2,N
0.8359226560848076,-2.055174634313958,0.707525466523443,0.248796781146012,-1.1460480553347523,1.8114799122638183,1.86203,CL2,N
-0.0295082810847019,-0.9464238639641656,-0.1327594077414872,-1.947269480606808,0.4857538948713098,0.3152082959749553,0.4826369250105766,CL2,N
0.3181705063683019,0.9739756503211988,1.1533697509518854,0.192947235229701,-1.132104770295201,-0.08938284289928,0.2616892471913868,CL2,N
-0.2575782775121492,0.0696610026816961,1.11406,-0.3956596946481141,-0.5097933645300741,0.7654,0.3314903284868697,CL2,N
1.779587921159051,0.3127770975707856,0.9093425519109344,1.3375606833100977,-1.3373251902796903,1.807656898144318,1.112265381140872,CL2,N
0.88309,-0.425791291660326,-0.4803778841314792,-1.6960647438172638,1.3961990644313689,0.6042306123600063,-0.1498038760078791,CL2,N
0.9995059961360572,-1.855748856739586,0.7442139574393386,-0.2878607152719303,0.3421291644100065,0.9798128137548456,1.397869032917754,CL2,N
0.1901912496958254,0.3685527365846535,1.2285005298485745,0.4893765421762472,-1.4432457668894765,-0.3195991260844526,0.19268,CL2,N
0.7262854469627135,-0.9941522351591184,-0.4315442403375199,0.4316380085653625,-0.2438110593487345,1.5571377069731809,1.5639768596580603,CL2,N
0.6335426794724491,-0.2450575856044859,0.1729929944177981,-0.3168676103623964,-0.276521732477122,1.2247,0.0456312676061886,CL2,N
1.43533,0.2101277775691134,1.3662585749788354,1.2216130920025958,-1.1309293390866044,-0.21575,-0.71126,CL2,N
-1.0323158412802842,-0.2945965153241112,0.2614157199246874,0.28783,0.1137438446821691,0.3803524828522813,-0.71126,CL2,N
0.608984244468374,-0.3831174268753417,0.0900409550458647,-0.2376680170561618,-0.311462110359554,1.2247,0.1175224502954523,CL2,N
